date_accessed,source_name,title,url,reason,body_preview
2026-05-12 21:16,FedScoop,House Dems introduce pair of bills to overhaul IT acquisition at Department of Veterans Affairs,https://fedscoop.com/va-it-acquisition-legislation/,House Dems introduce pair of bills to overhaul IT acquisition at Department of Veterans Affairs; no disruption reported.,Democratic lawmakers on the House Committee on Veterans’ Affairs have introduced two bills intended to improve IT acquisition and management at the Department of Veterans Affairs. Reps. Mark Takano of California and Sheila Cherfilus-McCormick of Flor
2026-05-12 21:16,FedScoop,GOP lawmakers want additional details on CMS subcontractor breach timeline,https://fedscoop.com/cms-subcontractor-breach-timeline/,"The Centers for Medicare and Medicaid Services was notified about a subcontractor breach that exposed the information of 254,000 Medicare beneficiaries two months after it occurred. The breach hit subcontractor Healthcare Management Solutions and may have exposed sensitive banking information including routing and account numbers.","Republican lawmakers are seeking additional details from the Centers for Medicare and Medicaid Services about the length of time it took the agency to notify Congress about a subcontractor breach that exposed the information of 254,000 Medicare benef"
2026-05-12 21:16,FedScoop,CIO-SP4 protests dismissed as NITAAC commits to further corrective action,https://fedscoop.com/cio-sp4-protests-dismissed-as-nitaac-commits-to-further-corrective-action/,"The Government Accountability Office has dismissed the latest round of bid protests filed over the $50 billion CIO-SP4 IT services solicitation, with NITAAC agreeing to take further corrective action.",The Government Accountability Office has dismissed the latest round of bid protests filed over the $50 billion CIO-SP4 IT services solicitation. All recent challenges to the procurement were dismissed between March 10 and March 15 after the awarding 
2026-05-12 21:16,FedScoop,Rep. Derek Kilmer to issue new bill pushing Congress to incorporate data and evidence into policymaking,https://fedscoop.com/rep-derek-kilmer-to-issue-new-bill-pushing-congress-to-incorporate-data-and-evidence-into-policymaking/,"Rep. Derek Kilmer introduces legislation to incorporate data and evidence into policymaking, but it does not describe a confirmed healthcare disruption or breach at a named entity.","Rep. Derek Kilmer , D-Wash., says he will soon introduce legislation that would create a commission on “evidence-based policymaking ” within Congress to ensure policymaking is based more on federal data and facts rather than opinions. Kilmer, who is "
2026-05-12 21:17,FedScoop,"Biden 2024 budget calls for IT spending boosts at VA, Social Security, GSA and CISA",https://fedscoop.com/biden-2024-budget-calls-for-it-spending-boosts-at-va-social-security-gsa-and-cisa/,"The article discusses the Biden administration's 2024 budget request, which includes significant increases in federal IT spending within key agencies. The White House aims to support federal agencies with pressing IT modernization needs and improve customer experience. No confirmed healthcare disruption or breach is reported.","The Biden administration Thursday in its fiscal 2024 budget request to Congress calls for significant increases in federal IT spending within key agencies like the Department of Veterans Affairs, the Social Security Administration, the General Servic"
2026-05-12 21:17,FedScoop,VA official warns electronic health record research functionality issue may affect other medical centers,https://fedscoop.com/ehr-research-functionality/,The Department of Veterans Affairs is concerned about the potential impact of a research functionality issue on other medical centers due to its interactions with medical research systems.,A Department of Veterans Affairs official said on Tuesday that it’s possible there will be additional delays in the rollout of its Oracle Cerner electronic health record platform due to concerns over how it interacts with medical research systems. Th
2026-05-12 21:17,FedScoop,VA pushes back rollout of Oracle Cerner EHR at Ann Arbor health system,https://fedscoop.com/va-pushes-back-rollout-of-oracle-cerner-ehr-at-ann-arbor-health-system/,The VA is delaying the rollout of its new EHR platform at Ann Arbor Healthcare System due to concerns over its interaction with medical research systems.,The Department of Veterans Affairs (VA) on Thursday announced it would further delay the rollout of its new electronic health record platform at the department’s Ann Arbor Healthcare System until “late 2023 or early 2024”. In an internal email shared
2026-05-12 21:17,FedScoop,OPM picks Nava Public Benefit Corp. to work on IT modernization contract,https://fedscoop.com/opm-nava-corp-it-modernization/,"NO, because this article does not describe a confirmed healthcare disruption or breach at a named entity.","Nava Public Benefit Corp ., a D.C.-based civic tech company, announced Monday that it will partner with the Office of Personnel Management to modernize the agency’s IT products for internal and external customers related to healthcare, retirement ben"
2026-05-12 21:17,FedScoop,DOD electronic health record platform rolled out to 11 East Coast clinics,https://fedscoop.com/mhs-genesis-11-east-coast-clinics/,"The article reports on the rollout of the Department of Defense's electronic health record platform, MHS Genesis, to 11 additional military health clinics. While this is a significant development in the healthcare technology space, it does not indicate a disruption or breach at a named healthcare entity.","The Department of Defense’s electronic health records system MHS Genesis has been implemented at 11 additional military health clinics. The system, which uses Oracle Cerner Corp.’s Millennium platform, has been deployed to military treatment faciliti"
2026-05-12 21:17,FedScoop,How accessibility of data can impact mission deliverables,https://fedscoop.com/video/how-accessibility-of-data-can-impact-mission-deliverables/,This article discusses initiatives to make government data more accessible and does not describe a confirmed healthcare disruption or breach at a named entity.,"The U.S. government has issued several initiatives to make government data more widely accessible and helpful — including the Federal Data Strategy, the Evidence Act, and the Open Government Data Act, among others. For chief federal information, data"
2026-05-12 21:17,FedScoop,GOP lawmakers introduce two bills targeting VA electronic health record system rollout,https://fedscoop.com/house-lawmakers-introduce-two-bills-targeting-va-ehr-rollout/,"House lawmakers introduce two bills targeting VA electronic health record system rollout, which aims to fix the agency's handling of the Oracle Cerner electronic health record system.","House lawmakers have introduced two bills intended to substantially amend or to scrap entirely the Department of Veterans Affairs’ electronic health record modernization program. House Committee on Veterans’ Affairs Chair Rep. Mike Bost, R-Ill., on F"
2026-05-12 21:17,FedScoop,Improving talent acquisition and retention with a modernized HR platform,https://fedscoop.com/video/improving-talent-acquisition-and-retention-with-a-modernized-hr-platform/,"This article discusses the benefits of modernizing HR platforms for government agencies, but does not describe a confirmed healthcare disruption or breach at a named entity.",Government agencies are under constant pressure to deliver public services that the private sector typically cannot. Adding to that pressure are the challenges agencies face in attracting and retaining specialized talent while also needing to moderni
2026-05-12 21:17,FedScoop,VA issues draft work statement for $60.7B IT services contract vehicle,https://fedscoop.com/va-t4ng2-draft-work-statement/,"The Department of Veterans Affairs is soliciting comments on a draft performance work statement for its $60.7 billion IT services contract vehicle, but no disruption or breach has been reported at the VA.","The Department of Veterans Affairs has published a draft performance work statement for its T4NG2 IT services procurement vehicle — a follow-on to the agency’s T4NG procurement that will have a $60.7 billion ceiling. According to SAM.gov documents , "
2026-05-12 21:17,FedScoop,Centers for Medicare and Medicaid Services CIO expects agency to move claims management systems to the cloud,https://fedscoop.com/centers-for-medicare-and-medicaid-services-cio-expects-agency-to-move-claims-management-systems-to-the-cloud/,"The article discusses CMS's plans to move its health claims management systems to the cloud, but does not describe a confirmed cyberattack, breach, or operational disruption at a named healthcare entity.",The Centers for Medicare and Medicaid Services’ chief information officer expects the agency to move even its most complex health claims management systems to the cloud. Rajiv Uppal said Tuesday that the Department of Health and Human Services agency
2026-05-12 21:17,FedScoop,Bobby Saxon leaves government for role with Leidos,https://fedscoop.com/bobby-saxon-leaves-government-for-role-with-leidos/,"Bobby Saxon leaves government for role with Leidos, departing the Centers for Medicare and Medicaid Services after six years of service.","Longtime federal IT leader Bobby Saxon has taken a role with Leidos, departing the Centers for Medicare and Medicaid Services after six years of service. Writing in a farewell message announcing the new job on social media, Saxon said he has accepted"
2026-05-12 21:17,FedScoop,"HHS, health information networks expect rollout of trusted data exchange next year: Micky Tripathi",https://fedscoop.com/health-information-networks-tefca-success/,"This article discusses the rollout of Trusted Exchange Framework and Common Agreement (TEFCA), a framework for exchanging health information nationwide, but does not describe an actual operational disruption or confirmed breach at a named healthcare entity.","Multiple applicants expect to have fully operational health information networks for securely sharing clinical data within a year of receiving approval, according to National Coordinator for Health IT Micky Tripathi. A couple networks are live, and t"
2026-05-12 21:18,FedScoop,"VA drops supply chain management IT system, hunts for new solution",https://fedscoop.com/va-drops-supply-chain-management-it-system-hunts-for-new-solution/,"The Department of Veterans Affairs is ending its use of a supply chain management IT system due to concerns over its effectiveness and cost, but it will continue to fund joint operations at the Captain James A. Lovell Federal Health Care Center in North Chicago, Illinois.",The Department of Veterans Affairs said Tuesday that it will stop using a supply chain management IT system after Congress and the VA’s Office of Inspector General questioned the system’s effectiveness and cost. The agency will end use of the Defense
2026-05-12 21:18,FedScoop,"Sen. Warner criticizes HHS and CISA for lack of coordination on cybersecurity, pushes for new cyber exec",https://fedscoop.com/sen-warner-criticizes-hhs-and-cisa-for-lack-of-coordination-on-cybersecurity-pushes-for-new-cyber-exec/,"Senator Mark Warner criticizes HHS and CISA for lack of coordination on cybersecurity, but no confirmed cyberattack or breach at a named healthcare entity.","Senator Mark Warner , D-VA, Thursday criticized the Department of Health and Human Services (HHS) and the Cybersecurity and Infrastructure Security Agency (CISA) for lack of coordination on cybersecurity in the past two years, during a period when cy"
2026-05-12 21:18,FedScoop,White House appoints Anjana Rajan as assistant national cyber director for technology security,https://fedscoop.com/white-house-appoints-anjana-rajan-as-assistant-national-cyber-director-for-technology-security/,"The White House appoints Anjana Rajan as assistant national cyber director for technology security, but this is a personnel announcement and does not indicate any disruption to healthcare operations.","The White House has named Anjana Rajan as assistant national cyber director for technology security. Rajan joined the executive branch on Oct. 24, after previously working as an entrepreneur-in-residence at Cornell University’s New York City-based te"
2026-05-12 21:18,FedScoop,Katy Mann,https://fedscoop.com/bio/katy-mann-2022-2/,"Billy Mitchell is Senior Vice President and Executive Editor of Scoop News Group's editorial brands, overseeing operations, strategy and growth of SNG's award-winning tech publications.","Industry Leadership Katy Mann, vice president of federal for Okta, is pioneering efforts to drive the adoption of zero trust, multi-factor authentication, and modern citizen services while securing the identities of 24+ million federal workers and ci"
2026-05-12 21:18,FedScoop,Max Peterson,https://fedscoop.com/bio/max-peterson-2022/,"Max Peterson is a senior vice president and executive editor of Scoop News Group's editorial brands, but there is no indication that his role or experience has caused a disruption in healthcare operations.","Industry Leadership Max Peterson last year stepped into the role of vice president of worldwide public sector for Amazon Web Services with more than 30 years of experience focused on providing cutting-edge technology solutions to the government, heal"
2026-05-12 21:18,FedScoop,Mark Goodge,https://fedscoop.com/bio/mark-goodge-2022/,"Mark Goodge is the chief technology officer of the Defense Health Agency, but this article does not describe a confirmed healthcare disruption or breach at a named entity.","Federal Leadership As the chief technology officer of the Defense Health Agency (DHA), a role he’s served in for nearly two decades, Mark Goodge has been instrumental in closing out the historical DOD healthcare merger unifying six military service n"
2026-05-12 21:18,FedScoop,Former HHS officials challenge findings of rescinded watchdog investigation into COVID-19 data systems,https://fedscoop.com/former-hhs-officials-challenge-findings-of-rescinded-watchdog-investigation-into-covid-19-data-systems/,"The article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The investigation was rescinded and former officials challenged its findings, but no concrete evidence of disruption is presented.",Former officials at the Department of Health and Human Services have challenged key findings of a watchdog investigation into the cybersecurity of COVID-19 data analysis systems that was rescinded last month. HHS’ inspector general on Aug. 24 quashed
2026-05-12 21:18,FedScoop,Rep. Rosendale questions size of penalty imposed on Cerner-Oracle by VA amid electronic health record system failures,https://fedscoop.com/rep-rosendale-questions-size-of-penalty-imposed-on-cerner-oracle-by-va-amid-electronic-health-record-system-failures/,"The VA has withheld $156,750 from Oracle-Cerner for its failure to meet the service level agreement for system uptime, but Rep. Rosendale questions whether this is a fair penalty given over 44 days of outages and degradations.","A senior Republican has questioned the size of the penalty imposed by the Department of Veterans Affairs on Oracle-Cerner amid major failures with the agency’s electronic health records modernization program. At a House hearing Tuesday, Rep. Rosendal"
2026-05-12 21:18,FedScoop,RedHat’s Ben Cushing on leveraging AI for the clinical care pathway,https://fedscoop.com/video/redhats-ben-cushing-on-leveraging-ai-for-the-clinical-care-pathway/,RedHat's AI efforts do not impact a named healthcare entity directly; no disruption reported.,"Ben Cushing, chief architect of federal health and life sciences at RedHat, shares his insights on the roles automation and AI play in clinical decision support tools and clinical care pathways and how that impacts population health. Related Videos S"
2026-05-12 21:18,FedScoop,Jason Gray to join USAID as chief information officer,https://fedscoop.com/jason-gray-to-join-usaid-as-chief-information-officer/,"Jason Gray is joining USAID as chief information officer, but this does not impact a named healthcare entity's operations.","Outgoing Department of Education CIO Jason Gray is set to join the U.S. Agency for International Development as chief information officer. He starts work in the new role at the agency on Aug. 15, and will become the first permanent CIO at USAID follo"
2026-05-12 21:18,FedScoop,White House to nominate Rob Shriver for OPM deputy director role,https://fedscoop.com/white-house-to-nominate-rob-shriver-for-opm-deputy-director-role/,"The article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The nomination of Rob Shriver for OPM deputy director role is unrelated to healthcare operations.","The Biden administration will nominate Rob Harley Shriver III as deputy director of the Office of Personnel Management. In a press release Wednesday, the White House announced its intent to support Shriver’s appointment to the post, in which role he "
2026-05-12 21:18,FedScoop,Department of Education CIO Jason Gray to leave post,https://fedscoop.com/department-of-education-cio-jason-gray-to-step-down/,"Jason Gray, CIO at the Department of Education, is leaving his post after serving since June 2016.","The Department of Education’s chief information officer Jason Gray is set to leave his post at the agency, FedScoop understands. He steps down after serving in the role since June 2016, prior to which he held the role of associate chief information o"
2026-05-12 21:19,FedScoop,Pentagon awards $100M to accelerate innovative tech adoption from nontraditional contractors,https://fedscoop.com/pentagon-awards-100m-to-accelerate-innovative-tech-adoption-from-nontraditional-contractors/,"The Pentagon awards $100M to accelerate innovative tech adoption from nontraditional contractors, but this is not a disruption at a named healthcare entity.","The Defense Department has allocated $100 million to 10 startups with the hope of accelerating existing innovative tech pilots into full production. Through the Accelerate the Procurement and Fielding of Innovative Technologies (APFIT) pilot program,"
2026-05-12 21:19,FedScoop,Pentagon’s departing DIU director reflects on his legacy — and what’s next,https://fedscoop.com/pentagons-departing-diu-director-reflects-on-his-legacy-and-whats-next/,"This article does not describe a confirmed healthcare disruption or breach at a named healthcare entity. It discusses the legacy and plans of Mike Brown, the departing director of the Defense Innovation Unit (DIU), and his impact on technology adoption and development in the military.","Among multiple items he’s prioritizing as his tenure leading the Pentagon’s Defense Innovation Unit comes to a close, Mike Brown says he’s being deliberate about advising others. “Whatever I can do in my last weeks to help the service members — makin"
2026-05-12 21:19,FedScoop,VA appoints new health data exec to lead interagency partnerships,https://fedscoop.com/new-cidmo-strategic-engagement-director-health-partnerships/,No factual sentence: This article does not describe a confirmed healthcare disruption or breach at a named entity.,"The Department of Veterans Affairs has named Candace Oliva as director of strategic engagement within its Clinical Informatics and Data Management Office. In the new role, Oliva is responsible for identifying, developing and managing collaborations w"
2026-05-12 21:19,FedScoop,Inside cloud innovation stories in federal government,https://fedscoop.com/inside-cloud-innovation-stories-federal-government/,"This article discusses the cloud innovation stories in federal government, but does not describe a confirmed healthcare disruption or breach at a named entity.","The proof of the power of the cloud is in the enhanced services federal agencies can provide to the public. That’s according to federal leaders from nearly a dozen civilian agencies who joined FedScoop to talk about their success stories, and the cha"
2026-05-12 21:19,FedScoop,Improving customer experience with IT modernization and cloud adoption,https://fedscoop.com/improving-customer-experience-with-it-modernization-and-cloud-adoption/,"This article discusses the importance of improving customer experience in government services, but does not describe a real healthcare disruption or breach at a named entity.","Christian Hoff has more than two decades of leadership in business development, sales, and operations supporting federal civilian, military and intelligence community end users. Hoff serves as Director, U.S. Federal Civilian & Health Team at Amazon W"
2026-05-12 21:19,FedScoop,DOD confident electronic health record platform deployment remains on schedule,https://fedscoop.com/dod-confident-health-records-platform-deployment-remains-on-schedule/,"The DOD is on schedule to deploy its MHS GENESIS electronic health record platform by the end of 2023, despite concerns over outages and system reliability.","The Department of Defense remains on schedule to deploy its MHS GENESIS electronic health record platform by the end of 2023, senior DOD officials told reporters Tuesday. “We’re continuing our deployments. We’ll be complete with our deployments of 20"
2026-05-12 21:19,FedScoop,Tony D’Angelo,https://fedscoop.com/bio/tony-dangelo-2022/,"Tony D’Angelo discusses the importance of listening in leadership, but this article does not describe a healthcare disruption or breach.","Vice President of Public Sector, Lookout To be a good leader, communication is key, said Tony D’Angelo, vice president of public sector at Lookout. However, he argues that listening is just as important. “A good listener will solicit input from a wid"
2026-05-12 21:19,FedScoop,James Yeager,https://fedscoop.com/bio/james-yeager-2022/,"James Yeager, VP of Public Sector & Health Care at Crowdstrike, emphasizes the importance of transparency in leadership and cybersecurity.","VP of Public Sector & Health Care , Crowdstrike Transparency is key to being a great leader, James Yeager, vice president of public sector and healthcare for Crowdstrike, told FedScoop. “I think some of the most critical qualities a leader can have i"
2026-05-12 21:19,FedScoop,Oracle reviewing Cerner products to identify where third-party tech can be removed,https://fedscoop.com/oracle-reviewing-cerner-products-to-identify-where-third-party-tech-can-be-removed/,"Oracle is reviewing Cerner's product portfolio to identify areas where its technology can be substituted for third-party tech, as part of its move to integrate Cerner's electronic health records ecosystem into Oracle cloud infrastructure.","Oracle is conducting a review of Cerner’s entire product portfolio to identify areas where the cloud giant’s technology can be substituted for that of third parties, according to the company’s CEO. Speaking Monday on the company’s fourth quarter earn"
2026-05-12 21:19,FedScoop,VA issues AVAIL health technology solicitation with $650M ceiling,https://fedscoop.com/va-issues-avail-health-technology-solicitation-with-650m-ceiling/,"The Department of Veterans Affairs has issued an indefinite-delivery, indefinite-quantity solicitation for healthcare technology research and development worth up to $650 million. The contract vehicle will be used to support the work of the Veterans Health Administration and the Office of Healthcare Innovation and Learning at the department.","The Department of Veterans Affairs has issued an indefinite-delivery, indefinite-quantity solicitation for healthcare technology research and development worth up to $650 million. The contract vehicle, which is known as Accererating VA Innovation and"
2026-05-12 21:20,FedScoop,U.S. Digital Corps inaugural fellows to start work later this month,https://fedscoop.com/u-s-digital-corps-inaugural-fellows-to-start-work-later-this-month/,"The article describes the launch of the U.S. Digital Corps, a two-year fellowship program aimed at addressing key priorities of the Biden administration, including improving healthcare and equity. No named facility or operational disruption is mentioned.",Federal IT leaders have selected an inaugural class of 40 U.S. Digital Corps fellows who are set to start work later this month. The first crop of early-career technologists will begin work on projects at 13 agencies focused on addressing key priorit
2026-05-12 21:20,FedScoop,Larry Ellison: Oracle will modernize and expand Cerner’s Millennium platform,https://fedscoop.com/larry-ellison-oracle-will-modernize-and-expand-cerners-millennium-platform/,"Oracle will modernize and expand Cerner’s Millennium electronic health records platform, including adding modules such as voice activation and integrated telemedicine.","Oracle will undertake work to modernize and expand Cerner’s Millennium electronic health records platform, including adding modules such as voice activation and integrated telemedicine, according to the company’s chairman and CTO. Speaking Thursday a"
2026-05-12 21:20,FedScoop,Oracle completes $28.3B acquisition of Cerner,https://fedscoop.com/oracle-completes-28-3b-acquisition-of-cerner/,"Oracle completes $28.3B acquisition of Cerner, but no disruption reported.",Cloud giant Oracle has completed its $28.3 billion acquisition of electronic health records company Cerner . The deal concludes after the technology company’s tender offer to purchase all issued and outstanding Cerner shares for $95 per share expired
2026-05-12 21:20,FedScoop,Senate passes bill to force greater transparency over VA health records modernization costs,https://fedscoop.com/senate-passes-bill-to-force-greater-transparency-over-va-health-records-modernization-costs/,"The Senate passed a bill to force greater transparency over VA health records modernization costs, but no named healthcare entity is currently experiencing a disruption or breach.",Senate lawmakers have unanimously passed legislation that will require the Department of Veterans Affairs to report the costs of its electronic health records modernization program more regularly and in greater detail. The proposed bill has already p
2026-05-12 21:20,FedScoop,WWT’s Bryan Thomas on the benefits of shared services that cloud architecture provides,https://fedscoop.com/video/wwts-bryan-thomas-on-the-benefits-of-shared-services-that-cloud-architecture-provides/,"This article discusses the benefits of shared services in cloud architecture for various industries, including education and public utilities, but does not mention any disruptions or breaches at a named healthcare entity.","Executive Vice President for World Wide Technology talks about edge capabilities that drive data closer to citizen services like education, healthcare or public utilities. Related Videos See All Videos Elastic VP George Teas on why data democratizati"
2026-05-12 21:20,FedScoop,HHS IT coordinator researching algorithmic bias and implications for health equity,https://fedscoop.com/onc-health-equity-algorithmic-bias/,"This article discusses the Department of Health and Human Services' efforts to address algorithmic bias in health information technology, but does not describe a confirmed healthcare disruption or breach at a named entity.","The Department of Health and Human Services is investigating sources of algorithmic bias as part of its effort to ensure health equity by design, according to Secretary Xavier Becerra. Becerra tasked the Office of the National Coordinator for Health "
2026-05-12 21:20,FedScoop,Department of Veterans Affairs soft-testing AI tool to speed skin cancer diagnosis,https://fedscoop.com/department-of-veterans-affairs-soft-testing-ai-tool-to-speed-skin-cancer-diagnosis/,"The article describes the development of an AI tool by the Department of Veterans Affairs to improve skin cancer diagnosis, but does not mention any disruption or breach at a named healthcare entity.",The Department of Veterans Affairs is soft-testing an open-source artificial intelligence tool that agency technology leaders are hoping could improve the diagnostic process for veterans with skin cancer. The new tool is intended to help staff identi
2026-05-12 21:20,FedScoop,President’s budget includes $1.8B for health records modernization at the VA,https://fedscoop.com/biden-budget-2023-va-health-records-modernization/,The Department of Veterans Affairs would receive an additional $1.8 billion for its health records modernization under proposals included in the president’s budget for fiscal 2023.,"The Department of Veterans Affairs would receive an additional $1.8 billion for its health records modernization under proposals included in the president’s budget for fiscal 2023. If approved by lawmakers, the extra funding for the IT program would "
2026-05-12 21:21,FedScoop,Oracle further extends $28B offer to acquire Cerner amid antitrust scrutiny,https://fedscoop.com/oracle-further-extends-28b-offer-to-acquire-cerner-amid-antitrust-scrutiny/,"Oracle extends $28B offer to acquire Cerner amid antitrust scrutiny, but no disruption reported.",Oracle has again extended its offer to acquire the key technology provider behind the Department of Veterans Affairs ’ electronic healthcare modernization program. The cloud giant on Tuesday announced that it would extend its prior offer to purchase 
2026-05-12 21:21,FedScoop,$1.5T spending bill is a mixed bag for IT modernization funds,https://fedscoop.com/fiscal-2022-it-modernization-spending-bill/,"The article discusses the $1.5 trillion spending bill, which includes funding for IT modernization vehicles but does not include any money for the Technology Modernization Fund. The bill would provide $8 million to the Office of Management and Budget's IT Oversight and Reform Fund and $55 million to the Federal Citizen Services Fund. No named healthcare entity is mentioned as being affected by this funding decision.",Editor’s Note: This story has been updated with comments from Rep. Gerry Connolly. The fiscal 2022 spending legislation passed by the House this week doesn’t include any money for the Technology Modernization Fund and would slash or maintain funding 
2026-05-12 21:21,FedScoop,Kurt DelBene: VA can do ‘better job’ of defining clear checklists for future EHR rollouts,https://fedscoop.com/kurt-delbene-va-can-do-better-job-of-defining-clear-checklists-for-future-ehr-rollouts/,"The Department of Veterans Affairs' chief information officer, Kurt DelBene, said his department can do a better job in ensuring it adheres to clear checklists ahead of future IT system rollouts as part of the Electronic Health Records modernization program. However, this article does not describe a confirmed healthcare disruption or breach at a named entity.",The Department of Veterans Affairs’ chief information officer said his department can do a “better job” of ensuring it adheres to clear checklists ahead of future IT system rollouts as part of the Electronic Health Records modernization program. In a
2026-05-12 21:21,FedScoop,FDA made improving diagnostic test data the focus of its pandemic response,https://fedscoop.com/fda-improving-diagnostic-test-data/,"The FDA is improving diagnostic test data to inform public health decision-making, but this effort does not describe a confirmed healthcare disruption or breach at a named entity.","Improving the use of diagnostic test data to inform public health decision-making was the “primary focus” of the Food and Drug Administration’s pandemic response, according to the agency’s chief medical officer for in vitro diagnostics. The FDA recog"
2026-05-12 21:21,FedScoop,"In-house expertise key to working with IT contractors, VA CIO says",https://fedscoop.com/in-house-expertise-key-to-working-with-it-contractors-va-cio-says/,"This article discusses the importance of in-house expertise for working with IT contractors at the VA, but does not describe a confirmed healthcare disruption or breach.","Government agencies must have enough knowledge of technology projects to be able to work closely with IT contractors and challenge them where necessary, the Department of Veterans Affairs’ new chief information officer said Thursday. Speaking at a pr"
2026-05-12 21:21,FedScoop,VA CIO says department must hold tech contractors ‘to a standard’,https://fedscoop.com/va-cio-says-department-must-hold-tech-contractors-to-a-standard/,"The article discusses the VA's IT modernization efforts, but does not describe a confirmed cyberattack, breach, or operational disruption at a named healthcare entity.","Large technology contractors working with the Department of Veterans Affairs must be held accountable for the standard of work they carry out, the department’s CIO said Wednesday. Responding to questions from lawmakers, Kurt DelBene said he is workin"
2026-05-12 21:21,FedScoop,Transition to federal health data standards an ‘unfunded mandate’ for smaller providers,https://fedscoop.com/fhir-transition-unfunded-mandate/,"This article discusses the transition to federal health data standards, but does not describe a confirmed healthcare disruption or breach at a named entity.","Smaller health care providers aren’t adopting federal data standards as fast as the government would like due to an understandable technical skills gap, according to the chief of the IT Resource Branch of the National Center for Advancing Translation"
2026-05-12 21:21,FedScoop,"Department of Defense adds 19,000 users to GENESIS health records system",https://fedscoop.com/military-health-system-adds-19000-users-to-genesis-health-records-system/,"The Department of Defense has deployed its new electronic health record system, MHS GENESIS, to military health care centers across Texas, adding over 19,000 clinicians to the system.","Military health care centers across Texas have received the largest deployment of the Department of Defense’s new electronic health record system, the department announced Wednesday. Following the latest wave of deployments, more than 19,000 clinicia"
2026-05-12 21:21,FedScoop,USPS working to fix ‘limited number’ of address errors encountered by COVIDtests.gov users,https://fedscoop.com/usps-working-to-fix-limited-number-of-address-errors-encountered-by-covidtests-gov-users/,The U.S. Postal Service is working to fix a limited number of cases in which users of COVIDtests.gov were unable to order COVID-19 testing kits after the new federal website went live.,"The U.S. Postal Service is working to fix a “limited number” of cases in which users of COVIDtests.gov were unable to order COVID-19 testing kits after the new federal website went live. Responding to reporters’ questions at a Friday briefing, White "
2026-05-12 21:21,FedScoop,HHS publishes framework for nationwide health information exchange,https://fedscoop.com/dhs-publishes-tefca-framework/,"The Department of Health and Human Services published a framework for exchanging health information nationwide, but there is no named healthcare entity experiencing a disruption or breach.",The Department of Health and Human Services satisfied a 21st Century Cures Act requirement by publishing a framework for exchanging health information nationwide Tuesday. Together the Trusted Exchange Framework and Common Agreement (TEFCA) provide ru
2026-05-12 21:22,FedScoop,Federal government’s COVID-19 testing kit website goes live ahead of schedule,https://fedscoop.com/covid-19-testing-kit-website-launches-ahead-of-schedule/,"The new website allowing Americans to order up to four COVID-19 testing kits directly from the federal government has gone live in beta form, with over 559,000 visitors on its first day.","The new website allowing Americans to order up to four COVID-19 testing kits directly from the federal government has gone live in beta form. Since launching, COVIDtests.gov surged into the top spot as the most-used federal government website, accord"
2026-05-12 21:22,FedScoop,"HHS publishes tech spec for formatting patient addresses, a key to interoperability",https://fedscoop.com/hhs-tech-spec-patient-addresses/,"The article discusses a new technical specification from the Department of Health and Human Services, but does not describe a named healthcare entity experiencing a disruption or breach.","The Department of Health and Human Services met its one-year goal to create a technical specification enabling agencies and the healthcare industry to consistently format patient addresses, with the release of Project US@ on Friday. More than 150 ind"
2026-05-12 21:22,FedScoop,Cerner executive among seven new appointees to GAO health IT advisory committee,https://fedscoop.com/cerner-executive-among-seven-new-appointees-to-gao-health-it-advisory-committee/,"The article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. The appointment of Cerner executives to the GAO health IT advisory committee is unrelated to any operational disruption in healthcare.","The Government Accountability Office has appointed seven new advisers, including a Cerner executive, to its health information technology advisory committee (HITAC). Rajesh Godavarthi, associate vice president of technology and interoperability at he"
2026-05-12 21:22,FedScoop,Senate confirms DelBene as VA chief information officer,https://fedscoop.com/kurt-delbene-confirmed-by-senate-va-cio/,"The Senate confirmed Kurt DelBene as the first permanent CIO of the VA, but this does not indicate a disruption in healthcare operations.",The Senate last week confirmed former Microsoft executive Kurt DelBene as chief information officer and assistant secretary for information and technology at the Department of Veterans Affairs . He was nominated last month for the role by President B
2026-05-12 21:22,FedScoop,Biden administration again looks to increase AI R&D funding at civilian agencies,https://fedscoop.com/biden-administration-again-increasing-ai-funding/,"This article discusses funding for artificial intelligence research and development at civilian agencies, but does not describe a confirmed healthcare disruption or breach.","The Biden administration proposed once again increasing funding for artificial intelligence research and development at civilian agencies, in a supplement to its fiscal 2022 budget request. At $1.7 billion, the requested funding represents an 8.8% in"
2026-05-12 21:22,FedScoop,Biden nominates Kurt DelBene as chief information officer at VA,https://fedscoop.com/biden-nominates-kurt-delbene-as-cio-at-va/,"The article does not describe a confirmed cyberattack, breach, PHI exposure, drug shortage, device shortage, evacuation, or care stoppage at a named healthcare entity. It is about the nomination of Kurt DelBene as CIO at VA and his background.","President Biden has nominated Kurt DelBene as assistant secretary for information and technology and chief information officer at the Department of Veterans Affairs , the White House announced Wednesday. DelBene joins the VA after retiring from Micro"
